-66.2623934389615, 24.535099156377555
-66.89160535556962, 24.320836269100027
-67.13879575137996, 26.30457356254584
-67.93429938880595, 26.038791284394847
-67.83542323048182, 24.05120207387438
-68.17250104295047, 27.437037182493555
-68.40364011435754, 26.172507834272068
-68.92370302502344, 26.72553307141854
-69.45589360301626, 27.44088909956821
-69.88036195945826, 28.105344794945694
-70.19496791776233, 27.980157490019508
-70.4721207857921, 32.14985772333034
-70.46463016773724, 29.278253544177232
-70.81775930460915, 30.989605273058345
-71.09883582971527, 28.795479937487528
-71.48934671764191, 30.736552663715997
-71.62193065721291, 29.277772054542908
-71.93551516760041, 31.369969577956027
-72.05563744258923, 29.135732612415126
-72.11256613980616, 32.33282378437633
-72.50956889671366, 31.672426358773947
-72.61155654253751, 29.695643327702356
-72.67586061753153, 33.558283687983504
-72.88260167584563, 32.38636543171398
-73.15001674040408, 30.426124832423568
-72.84664670918231, 29.848337271225773
-73.61630771431905, 30.999097497278058
-73.88035200075282, 34.653603821854205
-73.99520814426064, 32.512579914526754
-73.98522065352084, 30.965393222874837
-74.34905067332826, 34.42111311270554
-74.53203577152553, 31.63177487678965
-74.90656667426846, 34.17018822898535
-74.91405729232332, 35.83084597779475
-75.28644801847915, 32.00816220236996
-75.40843808394399, 36.223347573344796
-75.46336928301295, 33.849867696380585
-75.36349437561483, 32.77579424796133
-75.94027196583896, 34.49639363489868
-75.9702344380584, 37.239203158214394
-76.32978410469161, 35.17842752327556
-77.03283211355479, 35.835316952970686
-77.54194235580434, 36.44493677845281
-77.64278244087899, 34.154230286818944
-78.06011687536397, 35.391544006661775
-78.3021214586748, 37.184031148173545
-78.6368944655881, 35.598240628256974
-78.66685693780754, 37.86692807291573
-78.80618243362791, 36.52653430078584
-79.19164082623911, 37.63633095325338
-79.65112415021598, 38.10042761748869
-79.6556185210489, 36.80591598616431
-80.3907691787186, 39.0493749025226
-80.28804070253767, 36.95826869606057
-80.85786271885372, 39.884553065387365
-80.86535333690857, 38.35129135966804
-80.80168308344227, 37.186239298437926
-81.23383412506874, 40.73229934229698
-81.32514509809945, 38.473135660933224
-81.18370460424006, 36.76830629583819
-81.49381619171122, 39.74739730383638
-81.78081387204166, 40.86399469392896
-81.96272888194538, 38.495891103819645
-82.29980669441402, 38.08501994919007
-82.29381419997013, 40.81859709983482
-82.460105920788, 39.088701141608595
-82.82069274992111, 39.01856662071859
-82.99393730083094, 41.67201582239173
-83.45336187486225, 41.86317412203846
-83.46834311097197, 39.01397395036034
-83.96408583314809, 42.46091447075466
-83.92527081231836, 39.74969011161889
-84.13126280882697, 41.04558507030541
-84.5380033692058, 39.95491169354068
-84.59568112822822, 42.48939288038932
-84.62189829142022, 40.75407748883441
-85.07133537471174, 43.05078304459573
-85.09380722887633, 40.92246129238356
-85.10343802351828, 39.977228355957294
-85.22863835386377, 38.74145081732871
-85.56917337466544, 43.29942923011973
-85.48581624041393, 40.89905936761647
-85.96459157775365, 39.752579049424895
-86.0226438676788, 43.50338330086731
-86.10095487461597, 42.102394370912464
-86.4196466245863, 39.58543336207836
-86.51952153198442, 44.106850309229515
-86.66309171136922, 42.15232338693312
-86.94613006501352, 43.49168998117642
-86.89155556204241, 39.98369407390402
-87.44586129810196, 44.38121915252606
-87.55222807448095, 43.61508889603223
-87.54323933281512, 41.92584817165755
-87.88031714528375, 45.205449158229214
-88.02638419735351, 41.74594613555732
-88.26233866608156, 43.32129267552014
-88.68411808270899, 43.22024623150088
-88.91402243685427, 41.15371388532958
-88.981437999348, 45.15200380881842
-89.47581879096867, 43.25541613918659
-89.83536845760189, 44.896576684361634
-90.32974924922257, 44.57736781613622
-90.88833533845632, 44.52138995631108
-91.30952209079808, 44.724441013532044
-91.87281656852346, 44.60117966714316
-92.10502572822409, 44.30265609385765
-92.41963168652815, 45.88073837037916
